"Order Date","Item Type","Units Sold","Unit Price","Total Profit","Country","Year","Revenue","Unit_Cost","Cost_Rank","Count"
"8/13/2012","Baby Food",7730,255.28,740997.8,"Canada","2012",1973314.4,159.42,4738,8090
"8/13/2012","Personal Care",17,81.73,426.02,"Luxembourg","2012",1389.41,56.67,2372,8090
"4/7/2012","Clothes",2901,109.28,213049.44,"Vietnam","2012",317021.28,35.84,1871,8090
"3/21/2012","Cosmetics",9120,437.2,1585694.4,"Luxembourg","2012",3987264,263.33,5473,8090
"1/19/2012","Office Supplies",8188,651.21,1033735,"Norway","2012",5332107.48,524.96,7440,8090
"11/13/2012","Office Supplies",8337,651.21,1052546.25,"Singapore","2012",5429137.77,524.96,7440,8090
"11/28/2012","Office Supplies",5602,651.21,707252.5,"Norway","2012",3648078.42,524.96,7440,8090
"7/7/2012","Baby Food",5074,255.28,486393.64,"New Zealand","2012",1295290.72,159.42,4738,8090
"3/26/2012","Baby Food",9512,255.28,911820.32,"Australia","2012",2428223.36,159.42,5024,8090
"7/24/2012","Fruits",8991,9.33,21668.31,"Luxembourg","2012",83886.03,6.92,125,8090
"10/17/2012","Clothes",4329,109.28,317921.76,"Vietnam","2012",473073.12,35.84,1379,8090
"5/13/2012","Household",6690,668.27,1108733.7,"Canada","2012",4470726.3,502.54,6910,8090
"9/12/2012","Baby Food",6264,255.28,600467.04,"Norway","2012",1599073.92,159.42,4738,8090
"6/1/2012","Cereal",7995,205.7,708277.05,"Singapore","2012",1644571.5,117.11,4438,8090
"12/5/2012","Beverages",5947,47.45,93130.02,"Canada","2012",282185.15,31.79,667,8090
"8/18/2012","Beverages",7346,47.45,115038.36,"Singapore","2012",348567.7,31.79,861,8090
"5/21/2012","Vegetables",9548,154.06,602765.24,"Vietnam","2012",1470964.88,90.93,2949,8090
"11/6/2012","Office Supplies",569,651.21,71836.25,"Singapore","2012",370538.49,524.96,7440,8090
"10/6/2012","Personal Care",8816,81.73,220928.96,"Vietnam","2012",720531.68,56.67,2372,8090
"2/3/2012","Clothes",231,109.28,16964.64,"Cuba","2012",25243.68,35.84,1619,8090
"11/9/2012","Cosmetics",9229,437.2,1604646.23,"Ukraine","2012",4034918.8,263.33,5473,8090
"8/10/2012","Cereal",4920,205.7,435862.8,"Australia","2012",1012044,117.11,4156,8090
"10/27/2012","Cereal",8131,205.7,720325.29,"Australia","2012",1672546.7,117.11,4156,8090
"2/16/2012","Personal Care",266,81.73,6665.96,"Luxembourg","2012",21740.18,56.67,2109,8090
"9/1/2012","Clothes",312,109.28,22913.28,"United Kingdom","2012",34095.36,35.84,1619,8090
"5/23/2012","Snacks",7632,152.58,420828.48,"United Kingdom","2012",1164490.56,97.44,3514,8090
"6/24/2012","Cereal",1325,205.7,117381.75,"Singapore","2012",272552.5,117.11,4438,8090
"7/11/2012","Snacks",8887,152.58,490029.18,"Canada","2012",1355978.46,97.44,3830,8090
"1/5/2012","Fruits",2212,9.33,5330.92,"United Kingdom","2012",20637.96,6.92,125,8090
"4/12/2012","Baby Food",159,255.28,15241.74,"Luxembourg","2012",40589.52,159.42,4738,8090
"9/17/2012","Household",3231,668.27,535473.63,"Vietnam","2012",2159180.37,502.54,7366,8090
"4/9/2012","Cereal",7917,205.7,701367.03,"Cuba","2012",1628526.9,117.11,4156,8090
"10/15/2012","Vegetables",1531,154.06,96652.03,"Canada","2012",235865.86,90.93,2949,8090
"3/8/2012","Cosmetics",2580,437.2,448584.6,"Norway","2012",1127976,263.33,5473,8090
"6/29/2012","Fruits",7222,9.33,17405.02,"Canada","2012",67381.26,6.92,1,8090
"3/16/2012","Cereal",3794,205.7,336110.46,"United Kingdom","2012",780425.8,117.11,4021,8090
"4/12/2012","Snacks",6298,152.58,347271.72,"Luxembourg","2012",960948.84,97.44,3514,8090
"9/29/2012","Vegetables",9324,154.06,588624.12,"Australia","2012",1436455.44,90.93,2696,8090
"6/14/2012","Clothes",4023,109.28,295449.12,"New Zealand","2012",439633.44,35.84,1619,8090
"7/18/2012","Cereal",1590,205.7,140858.1,"Australia","2012",327063,117.11,4438,8090
"6/21/2012","Cereal",7441,205.7,659198.19,"Singapore","2012",1530613.7,117.11,4438,8090
"2/25/2012","Cosmetics",9199,437.2,1599430.13,"Singapore","2012",4021802.8,263.33,5473,8090
"10/27/2012","Clothes",5982,109.28,439318.08,"Vietnam","2012",653712.96,35.84,1316,8090
"8/29/2012","Clothes",8214,109.28,603236.16,"Australia","2012",897625.92,35.84,1619,8090
"6/22/2012","Snacks",737,152.58,40638.18,"Norway","2012",112451.46,97.44,3358,8090
"11/27/2012","Cosmetics",2096,437.2,364431.52,"Cuba","2012",916371.2,263.33,5473,8090
"7/15/2012","Office Supplies",9419,651.21,1189148.75,"Ukraine","2012",6133746.99,524.96,7440,8090
"12/26/2012","Fruits",6974,9.33,16807.34,"Canada","2012",65067.42,6.92,125,8090
"9/5/2012","Baby Food",1060,255.28,101611.6,"Canada","2012",270596.8,159.42,4738,8090
"8/2/2012","Vegetables",3855,154.06,243366.15,"Cuba","2012",593901.3,90.93,2949,8090
"2/1/2012","Office Supplies",5215,651.21,658393.75,"Vietnam","2012",3396060.15,524.96,7440,8090
"4/14/2012","Vegetables",6310,154.06,398350.3,"Luxembourg","2012",972118.6,90.93,2949,8090
"4/28/2012","Meat",3000,421.89,171600,"Singapore","2012",1265670,364.69,6240,8090
"1/27/2012","Vegetables",392,154.06,24746.96,"Singapore","2012",60391.52,90.93,2949,8090
"7/1/2012","Personal Care",5024,81.73,125901.44,"Cuba","2012",410611.52,56.67,2109,8090
"3/24/2012","Office Supplies",3855,651.21,486693.75,"United Kingdom","2012",2510414.55,524.96,7440,8090
"8/1/2011","Beverages",6217,47.45,97358.22,"Norway","2011",294996.65,31.79,861,8090
"3/28/2011","Personal Care",5545,81.73,138957.7,"Vietnam","2011",453192.85,56.67,2109,8090
"1/9/2011","Cosmetics",5771,437.2,1003403.77,"New Zealand","2011",2523081.2,263.33,5397,8090
"8/2/2011","Personal Care",2654,81.73,66509.24,"Canada","2011",216911.42,56.67,2012,8090
"1/24/2011","Cereal",2533,205.7,224398.47,"Norway","2011",521038.1,117.11,4438,8090
"10/15/2011","Office Supplies",8120,651.21,1025150,"Canada","2011",5287825.2,524.96,7440,8090
"9/27/2011","Cereal",8757,205.7,775782.63,"New Zealand","2011",1801314.9,117.11,4156,8090
"9/28/2011","Beverages",5333,47.45,83514.78,"Vietnam","2011",253050.85,31.79,861,8090
"12/31/2011","Vegetables",246,154.06,15529.98,"Ukraine","2011",37898.76,90.93,2949,8090
"5/20/2011","Vegetables",3835,154.06,242103.55,"Ukraine","2011",590820.1,90.93,2696,8090
"4/24/2011","Household",1269,668.27,210311.37,"Norway","2011",848034.63,502.54,7183,8090
"8/22/2011","Snacks",9108,152.58,502215.12,"United Kingdom","2011",1389698.64,97.44,3514,8090
"3/29/2011","Office Supplies",4630,651.21,584537.5,"Singapore","2011",3015102.3,524.96,7440,8090
"1/8/2011","Clothes",9116,109.28,669479.04,"Singapore","2011",996196.48,35.84,1379,8090
"7/16/2011","Snacks",7588,152.58,418402.32,"Ukraine","2011",1157777.04,97.44,3358,8090
"10/9/2011","Beverages",2639,47.45,41326.74,"Luxembourg","2011",125220.55,31.79,667,8090
"6/17/2011","Cosmetics",6713,437.2,1167189.31,"Luxembourg","2011",2934923.6,263.33,5473,8090
"1/16/2011","Personal Care",4752,81.73,119085.12,"Norway","2011",388380.96,56.67,2372,8090
"1/22/2011","Household",5943,668.27,984933.39,"United Kingdom","2011",3971528.61,502.54,6910,8090
"11/3/2011","Beverages",4989,47.45,78127.74,"Norway","2011",236728.05,31.79,667,8090
"6/14/2011","Meat",2110,421.89,120692,"Canada","2011",890187.9,364.69,6240,8090
"7/24/2011","Snacks",9795,152.58,540096.3,"Australia","2011",1494521.1,97.44,3358,8090
"11/15/2011","Cosmetics",9726,437.2,1691059.62,"Ukraine","2011",4252207.2,263.33,5473,8090
"11/24/2011","Clothes",4299,109.28,315718.56,"Singapore","2011",469794.72,35.84,1871,8090
"6/3/2011","Snacks",9384,152.58,517433.76,"Ukraine","2011",1431810.72,97.44,3830,8090
"7/31/2011","Household",4929,668.27,816883.17,"Luxembourg","2011",3293902.83,502.54,7183,8090
"11/4/2011","Clothes",1921,109.28,141078.24,"Ukraine","2011",209926.88,35.84,1871,8090
"8/3/2011","Vegetables",7021,154.06,443235.73,"Ukraine","2011",1081655.26,90.93,2949,8090
"3/15/2011","Baby Food",2941,255.28,281924.26,"Singapore","2011",750778.48,159.42,4738,8090
"2/15/2011","Snacks",3571,152.58,196904.94,"Norway","2011",544863.18,97.44,3514,8090
"5/20/2011","Beverages",2122,47.45,33230.52,"Australia","2011",100688.9,31.79,861,8090
"7/11/2011","Clothes",3265,109.28,239781.6,"Cuba","2011",356799.2,35.84,1619,8090
"2/24/2011","Beverages",574,47.45,8988.84,"Vietnam","2011",27236.3,31.79,1121,8090
"10/13/2011","Clothes",5816,109.28,427127.04,"Canada","2011",635572.48,35.84,1619,8090
"5/27/2011","Clothes",466,109.28,34223.04,"Cuba","2011",50924.48,35.84,1619,8090
"1/5/2011","Cereal",8451,205.7,748674.09,"Ukraine","2011",1738370.7,117.11,4438,8090
"4/17/2011","Cosmetics",8427,437.2,1465202.49,"New Zealand","2011",3684284.4,263.33,5971,8090
"7/1/2011","Meat",9970,421.89,570284,"Luxembourg","2011",4206243.3,364.69,6240,8090
"4/18/2011","Clothes",8364,109.28,614252.16,"Luxembourg","2011",914017.92,35.84,1619,8090
"12/25/2011","Cosmetics",8485,437.2,1475286.95,"Australia","2011",3709642,263.33,5473,8090
"8/27/2011","Snacks",5000,152.58,275700,"Norway","2011",762900,97.44,3830,8090
"7/28/2011","Cereal",8757,205.7,775782.63,"Canada","2011",1801314.9,117.11,4156,8090
"7/22/2011","Fruits",4138,9.33,9972.58,"United Kingdom","2011",38607.54,6.92,125,8090
"7/9/2011","Meat",1674,421.89,95752.8,"New Zealand","2011",706243.86,364.69,6073,8090
"6/20/2011","Beverages",8805,47.45,137886.3,"Ukraine","2011",417797.25,31.79,861,8090
"4/29/2011","Personal Care",3881,81.73,97257.86,"Canada","2011",317194.13,56.67,2109,8090
"6/30/2011","Personal Care",1531,81.73,38366.86,"Canada","2011",125128.63,56.67,2109,8090
"10/12/2011","Baby Food",6523,255.28,625294.78,"Luxembourg","2011",1665191.44,159.42,4738,8090
"11/8/2011","Beverages",3101,47.45,48561.66,"New Zealand","2011",147142.45,31.79,861,8090
"9/16/2011","Baby Food",3669,255.28,351710.34,"Ukraine","2011",936622.32,159.42,4738,8090
"1/6/2011","Office Supplies",32,651.21,4040,"Ukraine","2011",20838.72,524.96,7440,8090
"11/28/2011","Meat",2191,421.89,125325.2,"Norway","2011",924360.99,364.69,6240,8090
"4/12/2011","Beverages",2887,47.45,45210.42,"Luxembourg","2011",136988.15,31.79,667,8090
"2/24/2011","Beverages",1142,47.45,17883.72,"Australia","2011",54187.9,31.79,667,8090
"5/4/2011","Household",4425,668.27,733355.25,"Ukraine","2011",2957094.75,502.54,7183,8090
"10/30/2011","Office Supplies",2096,651.21,264620,"Luxembourg","2011",1364936.16,524.96,7440,8090
"2/17/2011","Cereal",4159,205.7,368445.81,"Singapore","2011",855506.3,117.11,4156,8090
"12/22/2011","Meat",6313,421.89,361103.6,"Ukraine","2011",2663391.57,364.69,6073,8090
"1/1/2011","Household",7990,668.27,1324182.7,"New Zealand","2011",5339477.3,502.54,6910,8090
"4/1/2011","Baby Food",9,255.28,862.74,"Australia","2011",2297.52,159.42,4738,8090
"7/24/2011","Office Supplies",9440,651.21,1191800,"Luxembourg","2011",6147422.4,524.96,7440,8090
"6/11/2011","Personal Care",2085,81.73,52250.1,"Canada","2011",170407.05,56.67,2372,8090
"2/15/2011","Clothes",3925,109.28,288252,"Cuba","2011",428924,35.84,1619,8090
"2/8/2011","Snacks",3796,152.58,209311.44,"United Kingdom","2011",579193.68,97.44,3514,8090
"6/1/2011","Meat",6654,421.89,380608.8,"Cuba","2011",2807256.06,364.69,6704,8090
"1/16/2011","Vegetables",7400,154.06,467162,"New Zealand","2011",1140044,90.93,2949,8090
"12/22/2011","Cosmetics",8604,437.2,1495977.48,"Vietnam","2011",3761668.8,263.33,5473,8090
"8/17/2011","Household",7782,668.27,1289710.86,"Singapore","2011",5200477.14,502.54,6743,8090
"6/3/2011","Household",1163,668.27,192743.99,"Luxembourg","2011",777198.01,502.54,7183,8090
"11/5/2011","Household",1932,668.27,320190.36,"Vietnam","2011",1291097.64,502.54,6910,8090
"9/30/2011","Fruits",6134,9.33,14782.94,"Norway","2011",57230.22,6.92,125,8090
"8/13/2011","Vegetables",8249,154.06,520759.37,"New Zealand","2011",1270840.94,90.93,2696,8090
"3/7/2011","Baby Food",6877,255.28,659229.22,"Norway","2011",1755560.56,159.42,5024,8090
"1/27/2011","Vegetables",2131,154.06,134530.03,"United Kingdom","2011",328301.86,90.93,2696,8090
"4/16/2011","Cosmetics",3488,437.2,606458.56,"Norway","2011",1524953.6,263.33,5397,8090
"1/11/2011","Baby Food",7999,255.28,766784.14,"Luxembourg","2011",2041984.72,159.42,5024,8090
"3/20/2011","Beverages",9557,47.45,149662.62,"Luxembourg","2011",453479.65,31.79,861,8090
"12/9/2011","Cereal",9063,205.7,802891.17,"Australia","2011",1864259.1,117.11,4021,8090
"12/25/2011","Household",7480,668.27,1239660.4,"Cuba","2011",4998659.6,502.54,6910,8090
"8/16/2011","Personal Care",9841,81.73,246615.46,"Cuba","2011",804304.93,56.67,2372,8090
"6/9/2011","Cosmetics",8284,437.2,1440339.08,"New Zealand","2011",3621764.8,263.33,5473,8090
"11/23/2011","Household",3146,668.27,521386.58,"Luxembourg","2011",2102377.42,502.54,6910,8090
"10/30/2011","Snacks",2452,152.58,135203.28,"Australia","2011",374126.16,97.44,3514,8090
"7/14/2011","Office Supplies",998,651.21,125997.5,"Cuba","2011",649907.58,524.96,7440,8090
"12/3/2011","Office Supplies",6443,651.21,813428.75,"New Zealand","2011",4195746.03,524.96,7440,8090
"2/17/2011","Vegetables",4587,154.06,289577.31,"Luxembourg","2011",706673.22,90.93,2696,8090
"6/4/2011","Fruits",5036,9.33,12136.76,"Luxembourg","2011",46985.88,6.92,1,8090
"10/31/2011","Cereal",4175,205.7,369863.25,"Vietnam","2011",858797.5,117.11,4438,8090
"6/26/2011","Vegetables",9926,154.06,626628.38,"Canada","2011",1529199.56,90.93,2949,8090
"5/6/2011","Fruits",8298,9.33,19998.18,"Ukraine","2011",77420.34,6.92,125,8090
"12/21/2011","Vegetables",7089,154.06,447528.57,"Norway","2011",1092131.34,90.93,2949,8090
"6/14/2011","Fruits",6039,9.33,14553.99,"Cuba","2011",56343.87,6.92,428,8090
"11/10/2011","Beverages",2758,47.45,43190.28,"Norway","2011",130867.1,31.79,861,8090
"10/24/2011","Baby Food",618,255.28,59241.48,"United Kingdom","2011",157763.04,159.42,4738,8090
"1/31/2011","Cosmetics",4516,437.2,785196.92,"Cuba","2011",1974395.2,263.33,5397,8090
"10/11/2011","Cosmetics",1944,437.2,338003.28,"Canada","2011",849916.8,263.33,5397,8090
"5/25/2011","Fruits",6594,9.33,15891.54,"Cuba","2011",61522.02,6.92,428,8090
"11/28/2011","Vegetables",4763,154.06,300688.19,"Luxembourg","2011",733787.78,90.93,2949,8090
"7/3/2011","Snacks",6122,152.58,337567.08,"Luxembourg","2011",934094.76,97.44,3830,8090
"6/25/2011","Snacks",1564,152.58,86238.96,"Cuba","2011",238635.12,97.44,3830,8090
"11/1/2011","Clothes",1472,109.28,108103.68,"New Zealand","2011",160860.16,35.84,1871,8090
"2/14/2011","Vegetables",5063,154.06,319627.19,"Ukraine","2011",780005.78,90.93,2949,8090
"8/29/2011","Fruits",3307,9.33,7969.87,"Singapore","2011",30854.31,6.92,428,8090
"9/12/2011","Fruits",9277,9.33,22357.57,"Canada","2011",86554.41,6.92,428,8090
"1/12/2011","Personal Care",4290,81.73,107507.4,"United Kingdom","2011",350621.7,56.67,2109,8090
"1/11/2011","Cereal",856,205.7,75833.04,"Norway","2011",176079.2,117.11,4156,8090
"4/23/2011","Cosmetics",2760,437.2,479881.2,"Ukraine","2011",1206672,263.33,5971,8090
"7/31/2011","Cereal",3499,205.7,309976.41,"United Kingdom","2011",719744.3,117.11,4156,8090
"10/17/2011","Household",5922,668.27,981453.06,"Cuba","2011",3957494.94,502.54,6910,8090
"2/28/2011","Beverages",9108,47.45,142631.28,"Norway","2011",432174.6,31.79,1121,8090
"10/25/2011","Cosmetics",4917,437.2,854918.79,"Norway","2011",2149712.4,263.33,5473,8090
"7/29/2011","Personal Care",4980,81.73,124798.8,"New Zealand","2011",407015.4,56.67,2372,8090
"10/28/2011","Cosmetics",7505,437.2,1304894.35,"Canada","2011",3281186,263.33,5473,8090
"12/1/2011","Beverages",6431,47.45,100709.46,"New Zealand","2011",305150.95,31.79,667,8090
"11/25/2011","Baby Food",2523,255.28,241854.78,"New Zealand","2011",644071.44,159.42,5024,8090
"10/2/2011","Baby Food",7727,255.28,740710.22,"Norway","2011",1972548.56,159.42,5024,8090
"10/28/2011","Snacks",8224,152.58,453471.36,"Luxembourg","2011",1254817.92,97.44,3830,8090
"12/2/2011","Baby Food",9509,255.28,911532.74,"United Kingdom","2011",2427457.52,159.42,5024,8090
"9/13/2011","Cereal",7067,205.7,626065.53,"Cuba","2011",1453681.9,117.11,4156,8090
"12/28/2011","Baby Food",4649,255.28,445653.14,"Australia","2011",1186796.72,159.42,4738,8090
"4/13/2011","Household",5534,668.27,917149.82,"Australia","2011",3698206.18,502.54,6910,8090
"7/16/2011","Snacks",5091,152.58,280717.74,"Singapore","2011",776784.78,97.44,3514,8090
"9/29/2011","Vegetables",8698,154.06,549104.74,"Canada","2011",1340013.88,90.93,3291,8090
"7/5/2011","Beverages",3217,47.45,50378.22,"Cuba","2011",152646.65,31.79,1121,8090
"5/18/2011","Meat",1106,421.89,63263.2,"New Zealand","2011",466610.34,364.69,6073,8090
"3/3/2011","Baby Food",8343,255.28,799759.98,"Vietnam","2011",2129801.04,159.42,5024,8090
"1/19/2011","Clothes",5061,109.28,371679.84,"Canada","2011",553066.08,35.84,1316,8090
"10/9/2011","Baby Food",6999,255.28,670924.14,"Ukraine","2011",1786704.72,159.42,5024,8090
"11/28/2011","Household",5262,668.27,872071.26,"Vietnam","2011",3516436.74,502.54,6743,8090
"4/5/2011","Cereal",540,205.7,47838.6,"Canada","2011",111078,117.11,4438,8090
"6/19/2011","Meat",8793,421.89,502959.6,"Ukraine","2011",3709678.77,364.69,6240,8090
"7/25/2011","Cosmetics",8733,437.2,1518406.71,"Canada","2011",3818067.6,263.33,5971,8090
"4/21/2011","Cereal",6101,205.7,540487.59,"Canada","2011",1254975.7,117.11,4438,8090
"2/13/2011","Household",7198,668.27,1192924.54,"Australia","2011",4810207.46,502.54,6910,8090
"7/31/2011","Vegetables",3137,154.06,198038.81,"Ukraine","2011",483286.22,90.93,2949,8090
"4/12/2011","Household",1096,668.27,181640.08,"Ukraine","2011",732423.92,502.54,6910,8090
"12/31/2011","Household",1034,668.27,171364.82,"Norway","2011",690991.18,502.54,6743,8090
"5/31/2011","Cosmetics",1638,437.2,284799.06,"Vietnam","2011",716133.6,263.33,5473,8090
"12/10/2011","Household",6000,668.27,994380,"Singapore","2011",4009620,502.54,7183,8090
"12/3/2011","Snacks",7656,152.58,422151.84,"Norway","2011",1168152.48,97.44,3352,8090
"6/29/2011","Snacks",1234,152.58,68042.76,"Norway","2011",188283.72,97.44,3514,8090
"3/1/2011","Meat",1685,421.89,96382,"Canada","2011",710884.65,364.69,6240,8090
"3/22/2011","Fruits",5498,9.33,13250.18,"Ukraine","2011",51296.34,6.92,428,8090
"5/1/2011","Fruits",1614,9.33,3889.74,"Canada","2011",15058.62,6.92,428,8090
"4/2/2011","Personal Care",2375,81.73,59517.5,"Singapore","2011",194108.75,56.67,2109,8090
"6/9/2011","Cereal",5427,205.7,480777.93,"Australia","2011",1116333.9,117.11,4438,8090
"7/3/2011","Meat",1555,421.89,88946,"Canada","2011",656038.95,364.69,6240,8090
"10/8/2011","Baby Food",6985,255.28,669582.1,"Vietnam","2011",1783130.8,159.42,5024,8090
"12/5/2011","Beverages",9533,47.45,149286.78,"United Kingdom","2011",452340.85,31.79,1121,8090
"2/23/2011","Clothes",2854,109.28,209597.76,"Vietnam","2011",311885.12,35.84,1379,8090
"10/23/2011","Cereal",5971,205.7,528970.89,"New Zealand","2011",1228234.7,117.11,4156,8090
"12/23/2011","Clothes",1537,109.28,112877.28,"Singapore","2011",167963.36,35.84,1871,8090
"6/13/2011","Office Supplies",5464,651.21,689830,"Australia","2011",3558211.44,524.96,7440,8090
"10/4/2011","Personal Care",2602,81.73,65206.12,"Luxembourg","2011",212661.46,56.67,2372,8090
"7/30/2011","Snacks",3704,152.58,204238.56,"Australia","2011",565156.32,97.44,3514,8090
"10/2/2011","Clothes",4442,109.28,326220.48,"Singapore","2011",485421.76,35.84,1619,8090
"7/5/2011","Vegetables",3426,154.06,216283.38,"Singapore","2011",527809.56,90.93,3291,8090
"4/13/2011","Office Supplies",1896,651.21,239370,"Norway","2011",1234694.16,524.96,7440,8090
"9/9/2011","Meat",327,421.89,18704.4,"Australia","2011",137958.03,364.69,6240,8090
"4/14/2011","Cereal",4543,205.7,402464.37,"New Zealand","2011",934495.1,117.11,4438,8090
"6/1/2011","Personal Care",7647,81.73,191633.82,"Australia","2011",624989.31,56.67,2372,8090
"11/7/2011","Office Supplies",4236,651.21,534795,"Vietnam","2011",2758525.56,524.96,7440,8090
"3/5/2011","Office Supplies",3005,651.21,379381.25,"Norway","2011",1956886.05,524.96,7440,8090
"5/25/2011","Meat",2664,421.89,152380.8,"Canada","2011",1123914.96,364.69,6073,8090
"9/26/2011","Fruits",6464,9.33,15578.24,"Cuba","2011",60309.12,6.92,428,8090
"10/29/2011","Personal Care",7517,81.73,188376.02,"Canada","2011",614364.41,56.67,2109,8090
"8/9/2011","Office Supplies",8212,651.21,1036765,"Cuba","2011",5347736.52,524.96,7440,8090
"7/28/2011","Personal Care",1545,81.73,38717.7,"Ukraine","2011",126272.85,56.67,2372,8090
"7/28/2011","Beverages",7683,47.45,120315.78,"Vietnam","2011",364558.35,31.79,1121,8090
"5/6/2011","Snacks",1721,152.58,94895.94,"New Zealand","2011",262590.18,97.44,3358,8090
"11/17/2011","Cereal",8601,205.7,761962.59,"Cuba","2011",1769225.7,117.11,4438,8090
"11/20/2011","Vegetables",3984,154.06,251509.92,"United Kingdom","2011",613775.04,90.93,2696,8090
"1/12/2011","Snacks",4507,152.58,248515.98,"Australia","2011",687678.06,97.44,3514,8090
